AÑO,MES,PROVINCIA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2020,04,Zaragoza,Europa,Total Europa,14088,168479,12.0
2020,04,Zaragoza,África,Total África,476,5873,12.3
2020,04,Ávila,América,Total América,122,2418,19.8
2020,04,Ávila,Asia,Total Asia,43,579,13.5
2020,04,Ávila,Europa,Total Europa,1459,21429,14.7
2020,04,Ávila,África,Total África,55,927,16.9
2020,05,A Coruña,América,Total América,878,13141,15.0
2020,05,A Coruña,Asia,Total Asia,426,2701,6.3
2020,05,A Coruña,Europa,Total Europa,9988,150999,15.1
2020,05,A Coruña,África,Total África,124,1634,13.2
2020,05,Albacete,América,Total América,230,4045,17.6
2020,05,Albacete,Asia,Total Asia,47,565,12.0
2020,05,Albacete,Europa,Total Europa,5395,71769,13.3
2020,05,Albacete,África,Total África,133,1630,12.3
2020,05,Alicante/Alacant,América,Total América,1864,25176,13.5
2020,05,Alicante/Alacant,Asia,Total Asia,1075,11726,10.9
2020,05,Alicante/Alacant,Europa,Total Europa,39678,685432,17.3
2020,05,Alicante/Alacant,Oceanía,Total Oceanía,42,433,10.3
2020,05,Alicante/Alacant,África,Total África,1437,16650,11.6
2020,05,Almería,América,Total América,569,6685,11.7
2020,05,Almería,Asia,Total Asia,1437,0,0.0
2020,05,Almería,Europa,Total Europa,15911,252910,15.9
2020,05,Almería,África,Total África,2095,22314,10.7
2020,05,Álava/Araba,América,Total América,300,4284,14.3
2020,05,Álava/Araba,Asia,Total Asia,73,893,12.2
2020,05,Álava/Araba,Europa,Total Europa,12518,130580,10.4
2020,05,Álava/Araba,África,Total África,310,3510,11.3
2020,05,Asturias,América,Total América,645,8816,13.7
2020,05,Asturias,Asia,Total Asia,251,1770,7.1
2020,05,Asturias,Europa,Total Europa,9594,130728,13.6
2020,05,Asturias,África,Total África,139,1483,10.7
2020,05,Badajoz,América,Total América,375,6884,18.4
2020,05,Badajoz,Asia,Total Asia,77,1027,13.3
2020,05,Badajoz,Europa,Total Europa,18796,231425,12.3
2020,05,Badajoz,África,Total África,125,1303,10.4
2020,05,Barcelona,América,Total América,8581,116980,13.6
2020,05,Barcelona,Asia,Total Asia,5810,59563,10.3
2020,05,Barcelona,Europa,Total Europa,96705,1155450,11.9
2020,05,Barcelona,Oceanía,Total Oceanía,181,1948,10.8
2020,05,Barcelona,África,Total África,3325,38820,11.7
2020,05,Bizkaia,América,Total América,906,12265,13.5
2020,05,Bizkaia,Asia,Total Asia,454,3497,7.7
2020,05,Bizkaia,Europa,Total Europa,11187,130212,11.6
2020,05,Bizkaia,África,Total África,298,3681,12.4
2020,05,Burgos,América,Total América,291,4691,16.1
2020,05,Burgos,Asia,Total Asia,54,714,13.2
2020,05,Burgos,Europa,Total Europa,14170,110855,7.8
2020,05,Burgos,África,Total África,133,1429,10.7
2020,05,Cantabria,América,Total América,416,5975,14.4
2020,05,Cantabria,Asia,Total Asia,244,1785,7.3
2020,05,Cantabria,Europa,Total Europa,7533,95860,12.7
2020,05,Cantabria,África,Total África,95,1130,11.9
2020,05,Castellón/Castelló,América,Total América,414,5487,13.3
2020,05,Castellón/Castelló,Asia,Total Asia,276,2180,7.9
2020,05,Castellón/Castelló,Europa,Total Europa,13620,157535,11.6
2020,05,Castellón/Castelló,África,Total África,479,5817,12.1
2020,05,Ceuta,América,Total América,359,1759,4.9
2020,05,Ceuta,Asia,Total Asia,1695,0,0.0
2020,05,Ceuta,Europa,Total Europa,2012,12944,6.4
2020,05,Ceuta,África,Total África,4830,48024,9.9
2020,05,Ciudad Real,América,Total América,236,4062,17.2
2020,05,Ciudad Real,Asia,Total Asia,57,834,14.6
2020,05,Ciudad Real,Europa,Total Europa,5359,73327,13.7
2020,05,Ciudad Real,África,Total África,114,1509,13.2
2020,05,Cuenca,América,Total América,185,3040,16.4
2020,05,Cuenca,Asia,Total Asia,34,479,14.1
2020,05,Cuenca,Europa,Total Europa,3550,46235,13.0
2020,05,Cuenca,África,Total África,98,1159,11.8
2020,05,Cáceres,América,Total América,200,3112,15.6
2020,05,Cáceres,Asia,Total Asia,33,421,12.8
2020,05,Cáceres,Europa,Total Europa,8983,103394,11.5
2020,05,Cáceres,África,Total África,155,1704,11.0
2020,05,Cádiz,América,Total América,16717,89862,5.4
2020,05,Cádiz,Asia,Total Asia,5586,17739,3.2
2020,05,Cádiz,Europa,Total Europa,22293,257003,11.5
2020,05,Cádiz,África,Total África,8701,71381,8.2
2020,05,Córdoba,América,Total América,356,5761,16.2
2020,05,Córdoba,Asia,Total Asia,81,1195,14.8
2020,05,Córdoba,Europa,Total Europa,6247,97463,15.6
2020,05,Córdoba,África,Total África,139,2021,14.5
2020,05,Guipúzcoa/Gipuzkoa,América,Total América,665,8935,13.4
2020,05,Guipúzcoa/Gipuzkoa,Asia,Total Asia,155,1507,9.7
2020,05,Guipúzcoa/Gipuzkoa,Europa,Total Europa,43048,455806,10.6
2020,05,Guipúzcoa/Gipuzkoa,África,Total África,356,3883,10.9
2020,05,Gerona/Girona,América,Total América,824,10822,13.1
2020,05,Gerona/Girona,Asia,Total Asia,446,3962,8.9
2020,05,Gerona/Girona,Europa,Total Europa,60938,694987,11.4
2020,05,Gerona/Girona,África,Total África,947,11089,11.7
2020,05,Granada,América,Total América,805,11006,13.7
2020,05,Granada,Asia,Total Asia,952,4727,5.0
2020,05,Granada,Europa,Total Europa,11979,169720,14.2
2020,05,Granada,África,Total África,992,8122,8.2
2020,05,Guadalajara,América,Total América,284,4160,14.6
2020,05,Guadalajara,Asia,Total Asia,43,532,12.4
2020,05,Guadalajara,Europa,Total Europa,7321,71779,9.8
2020,05,Guadalajara,África,Total África,174,1950,11.2
2020,05,Huelva,América,Total América,321,4941,15.4
2020,05,Huelva,Asia,Total Asia,356,1918,5.4
2020,05,Huelva,Europa,Total Europa,17892,233738,13.1
2020,05,Huelva,África,Total África,1429,17556,12.3
2020,05,Huesca,América,Total América,295,5099,17.3
2020,05,Huesca,Asia,Total Asia,55,558,10.1
2020,05,Huesca,Europa,Total Europa,6426,61955,9.6
2020,05,Huesca,África,Total África,192,1968,10.3
2020,05,Islas Baleares/Illes Balears,América,Total América,1813,23657,13.0
2020,05,Islas Baleares/Illes Balears,Asia,Total Asia,834,6956,8.3
2020,05,Islas Baleares/Illes Balears,Europa,Total Europa,20344,364281,17.9
2020,05,Islas Baleares/Illes Balears,Oceanía,Total Oceanía,30,273,9.1
2020,05,Islas Baleares/Illes Balears,África,Total África,1140,10986,9.6
2020,05,Jaén,América,Total América,266,4592,17.3
2020,05,Jaén,Asia,Total Asia,63,916,14.5
2020,05,Jaén,Europa,Total Europa,5295,75012,14.2
2020,05,Jaén,África,Total África,191,2859,15.0
2020,05,La Rioja,América,Total América,242,3598,14.9
2020,05,La Rioja,Asia,Total Asia,51,657,12.9
2020,05,La Rioja,Europa,Total Europa,4760,57559,12.1
2020,05,La Rioja,África,Total África,173,2604,15.1
2020,05,Las Palmas,América,Total América,1558,16235,10.4
2020,05,Las Palmas,Asia,Total Asia,2004,9666,4.8
2020,05,Las Palmas,Europa,Total Europa,16565,275690,16.6
2020,05,Las Palmas,África,Total África,1439,13534,9.4
2020,05,León,América,Total América,286,4660,16.3
2020,05,León,Asia,Total Asia,74,826,11.2
2020,05,León,Europa,Total Europa,5057,69968,13.8
2020,05,León,África,Total África,99,1381,13.9
2020,05,Lleida,América,Total América,436,6142,14.1
2020,05,Lleida,Asia,Total Asia,81,969,12.0
2020,05,Lleida,Europa,Total Europa,11989,142608,11.9
2020,05,Lleida,África,Total África,528,6230,11.8
2020,05,Lugo,América,Total América,234,4578,19.6
2020,05,Lugo,Asia,Total Asia,150,1227,8.2
2020,05,Lugo,Europa,Total Europa,3587,51668,14.4
2020,05,Lugo,África,Total África,72,966,13.4
2020,05,Madrid,América,Total América,11293,154811,13.7
2020,05,Madrid,Asia,Total Asia,5271,63135,12.0
2020,05,Madrid,Europa,Total Europa,73886,1023746,13.9
2020,05,Madrid,Oceanía,Total Oceanía,116,1066,9.2
2020,05,Madrid,África,Total África,2976,34142,11.5
2020,05,Melilla,Asia,Total Asia,64,475,7.4
2020,05,Melilla,Europa,Total Europa,738,10186,13.8
2020,05,Melilla,África,Total África,7713,66275,8.6
2020,05,Murcia,América,Total América,1142,15060,13.2
2020,05,Murcia,Asia,Total Asia,610,4703,7.7
2020,05,Murcia,Europa,Total Europa,25503,390818,15.3
2020,05,Murcia,Oceanía,Total Oceanía,38,297,7.8
2020,05,Murcia,África,Total África,2327,30628,13.2
2020,05,Málaga,América,Total América,2340,30556,13.1
2020,05,Málaga,Asia,Total Asia,1625,13928,8.6
2020,05,Málaga,Europa,Total Europa,28741,498455,17.3
2020,05,Málaga,Oceanía,Total Oceanía,35,291,8.3
2020,05,Málaga,África,Total África,1850,19781,10.7
2020,05,Navarra,América,Total América,594,8603,14.5
2020,05,Navarra,Asia,Total Asia,133,1557,11.7
2020,05,Navarra,Europa,Total Europa,26110,255780,9.8
2020,05,Navarra,África,Total África,389,5048,13.0
2020,05,Ourense,América,Total América,306,3892,12.7
2020,05,Ourense,Asia,Total Asia,44,672,15.3
2020,05,Ourense,Europa,Total Europa,13467,148766,11.0
2020,05,Ourense,África,Total África,50,717,14.3
2020,05,Palencia,América,Total América,157,2807,17.9
2020,05,Palencia,Asia,Total Asia,43,653,15.2
2020,05,Palencia,Europa,Total Europa,4711,41360,8.8
2020,05,Palencia,África,Total África,34,361,10.6
2020,05,Pontevedra,América,Total América,1134,16372,14.4
2020,05,Pontevedra,Asia,Total Asia,237,2092,8.8
2020,05,Pontevedra,Europa,Total Europa,21485,264153,12.3
2020,05,Pontevedra,África,Total África,150,1811,12.1
2020,05,Salamanca,América,Total América,287,4390,15.3
2020,05,Salamanca,Asia,Total Asia,209,2691,12.9
2020,05,Salamanca,Europa,Total Europa,16178,186556,11.5
2020,05,Salamanca,África,Total África,111,1230,11.1
2020,05,Santa Cruz de Tenerife,América,Total América,1270,17656,13.9
2020,05,Santa Cruz de Tenerife,Asia,Total Asia,1329,9384,7.1
2020,05,Santa Cruz de Tenerife,Europa,Total Europa,16019,288626,18.0
2020,05,Santa Cruz de Tenerife,África,Total África,463,4649,10.0
2020,05,Segovia,América,Total América,173,2998,17.3
2020,05,Segovia,Asia,Total Asia,39,634,16.3
2020,05,Segovia,Europa,Total Europa,2878,36065,12.5
2020,05,Segovia,África,Total África,83,1277,15.4
2020,05,Sevilla,América,Total América,1523,22551,14.8
2020,05,Sevilla,Asia,Total Asia,301,3552,11.8
2020,05,Sevilla,Europa,Total Europa,16002,251754,15.7
2020,05,Sevilla,África,Total África,484,5309,11.0
2020,05,Soria,América,Total América,116,1992,17.2
2020,05,Soria,Europa,Total Europa,3957,32605,8.2
2020,05,Soria,África,Total África,51,797,15.6
2020,05,Tarragona,América,Total América,826,11540,14.0
2020,05,Tarragona,Asia,Total Asia,449,4111,9.2
2020,05,Tarragona,Europa,Total Europa,18860,216690,11.5
2020,05,Tarragona,África,Total África,837,10428,12.5
2020,05,Teruel,América,Total América,140,2009,14.4
2020,05,Teruel,Europa,Total Europa,2843,30092,10.6
2020,05,Teruel,África,Total África,120,1911,15.9
2020,05,Toledo,América,Total América,517,8249,16.0
2020,05,Toledo,Asia,Total Asia,148,1965,13.3
2020,05,Toledo,Europa,Total Europa,8461,111581,13.2
2020,05,Toledo,África,Total África,349,4606,13.2
2020,05,Valencia/València,América,Total América,3467,45652,13.2
2020,05,Valencia/València,Asia,Total Asia,1547,15659,10.1
2020,05,Valencia/València,Europa,Total Europa,37836,504582,13.3
2020,05,Valencia/València,Oceanía,Total Oceanía,42,319,7.6
2020,05,Valencia/València,África,Total África,1156,12938,11.2
2020,05,Valladolid,América,Total América,361,5485,15.2
2020,05,Valladolid,Asia,Total Asia,106,1358,12.8
2020,05,Valladolid,Europa,Total Europa,9042,95961,10.6
2020,05,Valladolid,África,Total África,156,1602,10.3
2020,05,Zamora,América,Total América,126,2045,16.2
2020,05,Zamora,Europa,Total Europa,10092,103006,10.2
2020,05,Zamora,África,Total África,43,469,10.9
2020,05,Zaragoza,América,Total América,804,10693,13.3
2020,05,Zaragoza,Asia,Total Asia,264,3310,12.5
2020,05,Zaragoza,Europa,Total Europa,16881,179761,10.6
2020,05,Zaragoza,África,Total África,499,6312,12.6
2020,05,Ávila,América,Total América,103,1642,15.9
2020,05,Ávila,Asia,Total Asia,40,524,13.1
2020,05,Ávila,Europa,Total Europa,1708,24327,14.2
2020,05,Ávila,África,Total África,36,416,11.6
2020,06,A Coruña,América,Total América,842,7610,9.0
2020,06,A Coruña,Asia,Total Asia,399,1988,5.0
2020,06,A Coruña,Europa,Total Europa,12672,107295,8.5
2020,06,A Coruña,África,Total África,147,1233,8.4
2020,06,Albacete,América,Total América,271,2537,9.4
2020,06,Albacete,Asia,Total Asia,47,312,6.6
2020,06,Albacete,Europa,Total Europa,7513,59756,8.0
2020,06,Albacete,África,Total África,164,1651,10.1
2020,06,Alicante/Alacant,América,Total América,1849,16649,9.0
2020,06,Alicante/Alacant,Asia,Total Asia,1033,8748,8.5
2020,06,Alicante/Alacant,Europa,Total Europa,49271,501930,10.2
2020,06,Alicante/Alacant,Oceanía,Total Oceanía,44,368,8.4
2020,06,Alicante/Alacant,África,Total África,1845,16865,9.1
2020,06,Almería,América,Total América,896,5038,5.6
2020,06,Almería,Asia,Total Asia,1801,4408,2.4
2020,06,Almería,Europa,Total Europa,19188,162101,8.4
2020,06,Almería,África,Total África,2351,19507,8.3
2020,06,Álava/Araba,América,Total América,331,3028,9.1
2020,06,Álava/Araba,Asia,Total Asia,86,915,10.6
2020,06,Álava/Araba,Europa,Total Europa,15336,100530,6.6
2020,06,Álava/Araba,África,Total África,301,2684,8.9
2020,06,Asturias,América,Total América,621,5688,9.2
2020,06,Asturias,Asia,Total Asia,309,1900,6.1
2020,06,Asturias,Europa,Total Europa,12375,97759,7.9
2020,06,Asturias,África,Total África,139,1277,9.2
2020,06,Badajoz,América,Total América,375,3569,9.5
2020,06,Badajoz,Asia,Total Asia,61,458,7.5
2020,06,Badajoz,Europa,Total Europa,20288,148877,7.3
2020,06,Badajoz,África,Total África,159,1163,7.3
2020,06,Barcelona,América,Total América,8039,74942,9.3
2020,06,Barcelona,Asia,Total Asia,5882,50298,8.6
2020,06,Barcelona,Europa,Total Europa,131772,969534,7.4
2020,06,Barcelona,Oceanía,Total Oceanía,143,1017,7.1
2020,06,Barcelona,África,Total África,3382,32976,9.8
2020,06,Bizkaia,América,Total América,883,8193,9.3
2020,06,Bizkaia,Asia,Total Asia,462,2958,6.4
2020,06,Bizkaia,Europa,Total Europa,14697,110147,7.5
2020,06,Bizkaia,África,Total África,309,3051,9.9
2020,06,Burgos,América,Total América,323,3160,9.8
2020,06,Burgos,Asia,Total Asia,75,666,8.9
2020,06,Burgos,Europa,Total Europa,17087,94974,5.6
2020,06,Burgos,África,Total África,165,1394,8.4
2020,06,Cantabria,América,Total América,410,3819,9.3
2020,06,Cantabria,Asia,Total Asia,264,1289,4.9
2020,06,Cantabria,Europa,Total Europa,9825,75141,7.6
2020,06,Cantabria,África,Total África,108,1048,9.7
2020,06,Castellón/Castelló,América,Total América,520,4533,8.7
2020,06,Castellón/Castelló,Asia,Total Asia,283,1736,6.1
2020,06,Castellón/Castelló,Europa,Total Europa,17052,117240,6.9
2020,06,Castellón/Castelló,África,Total África,519,4444,8.6
2020,06,Ceuta,América,Total América,644,1418,2.2
2020,06,Ceuta,Asia,Total Asia,1169,2487,2.1
2020,06,Ceuta,Europa,Total Europa,1959,9381,4.8
2020,06,Ceuta,África,Total África,4649,35907,7.7
2020,06,Ciudad Real,América,Total América,266,2733,10.3
2020,06,Ciudad Real,Asia,Total Asia,60,502,8.4
2020,06,Ciudad Real,Europa,Total Europa,7040,55138,7.8
2020,06,Ciudad Real,África,Total África,172,1558,9.1
2020,06,Cuenca,América,Total América,188,1632,8.7
2020,06,Cuenca,Asia,Total Asia,40,366,9.2
2020,06,Cuenca,Europa,Total Europa,4898,35314,7.2
2020,06,Cuenca,África,Total África,115,1200,10.4
2020,06,Cáceres,América,Total América,216,1883,8.7
2020,06,Cáceres,Asia,Total Asia,63,443,7.0
2020,06,Cáceres,Europa,Total Europa,10486,70864,6.8
2020,06,Cáceres,África,Total África,186,1840,9.9
2020,06,Cádiz,América,Total América,15513,69431,4.5
2020,06,Cádiz,Asia,Total Asia,4696,14785,3.1
2020,06,Cádiz,Europa,Total Europa,28813,203895,7.1
2020,06,Cádiz,África,Total África,9541,56369,5.9
2020,06,Córdoba,América,Total América,346,3242,9.4
2020,06,Córdoba,Asia,Total Asia,82,704,8.6
2020,06,Córdoba,Europa,Total Europa,8002,68723,8.6
2020,06,Córdoba,África,Total África,179,1479,8.3
2020,06,Guipúzcoa/Gipuzkoa,América,Total América,562,5040,9.0
2020,06,Guipúzcoa/Gipuzkoa,Asia,Total Asia,140,1044,7.5
2020,06,Guipúzcoa/Gipuzkoa,Europa,Total Europa,51063,311158,6.1
2020,06,Guipúzcoa/Gipuzkoa,África,Total África,426,4060,9.5
2020,06,Gerona/Girona,América,Total América,841,7406,8.8
2020,06,Gerona/Girona,Asia,Total Asia,371,2551,6.9
2020,06,Gerona/Girona,Europa,Total Europa,90817,508558,5.6
2020,06,Gerona/Girona,África,Total África,1049,9461,9.0
2020,06,Granada,América,Total América,728,6590,9.1
2020,06,Granada,Asia,Total Asia,800,3896,4.9
2020,06,Granada,Europa,Total Europa,15187,127946,8.4
2020,06,Granada,África,Total África,1079,7323,6.8
2020,06,Guadalajara,América,Total América,292,2535,8.7
2020,06,Guadalajara,Asia,Total Asia,60,539,9.0
2020,06,Guadalajara,Europa,Total Europa,9730,60878,6.3
2020,06,Guadalajara,África,Total África,185,1492,8.1
2020,06,Huelva,América,Total América,308,2579,8.4
2020,06,Huelva,Asia,Total Asia,463,2484,5.4
2020,06,Huelva,Europa,Total Europa,17222,137908,8.0
2020,06,Huelva,África,Total África,1461,16860,11.5
2020,06,Huesca,América,Total América,355,3137,8.8
2020,06,Huesca,Asia,Total Asia,64,615,9.6
2020,06,Huesca,Europa,Total Europa,11454,60944,5.3
2020,06,Huesca,África,Total África,205,1799,8.8
2020,06,Islas Baleares/Illes Balears,América,Total América,1735,15805,9.1
2020,06,Islas Baleares/Illes Balears,Asia,Total Asia,788,5304,6.7
2020,06,Islas Baleares/Illes Balears,Europa,Total Europa,32048,285623,8.9
2020,06,Islas Baleares/Illes Balears,Oceanía,Total Oceanía,41,253,6.2
2020,06,Islas Baleares/Illes Balears,África,Total África,1114,9275,8.3
2020,06,Jaén,América,Total América,245,2281,9.3
2020,06,Jaén,Asia,Total Asia,70,591,8.4
2020,06,Jaén,Europa,Total Europa,7182,63689,8.9
2020,06,Jaén,África,Total África,252,2194,8.7
2020,06,La Rioja,América,Total América,267,2301,8.6
2020,06,La Rioja,Asia,Total Asia,60,430,7.2
2020,06,La Rioja,Europa,Total Europa,6055,45286,7.5
2020,06,La Rioja,África,Total África,173,1869,10.8
2020,06,Las Palmas,América,Total América,1661,11999,7.2
2020,06,Las Palmas,Asia,Total Asia,1927,7819,4.1
2020,06,Las Palmas,Europa,Total Europa,17338,159139,9.2
2020,06,Las Palmas,África,Total África,1403,10935,7.8
2020,06,León,América,Total América,313,3011,9.6
2020,06,León,Asia,Total Asia,64,671,10.5
2020,06,León,Europa,Total Europa,6984,54193,7.8
2020,06,León,África,Total África,112,1027,9.2
2020,06,Lleida,América,Total América,417,3692,8.9
2020,06,Lleida,Asia,Total Asia,113,1003,8.9
2020,06,Lleida,Europa,Total Europa,20423,127310,6.2
2020,06,Lleida,África,Total África,589,5959,10.1
2020,06,Lugo,América,Total América,241,2191,9.1
2020,06,Lugo,Asia,Total Asia,169,1239,7.3
2020,06,Lugo,Europa,Total Europa,4766,39556,8.3
2020,06,Lugo,África,Total África,64,594,9.3
2020,06,Madrid,América,Total América,11237,104758,9.3
2020,06,Madrid,Asia,Total Asia,5298,51918,9.8
2020,06,Madrid,Europa,Total Europa,102403,862468,8.4
2020,06,Madrid,Oceanía,Total Oceanía,103,782,7.6
2020,06,Madrid,África,Total África,3005,27861,9.3
